mean_intensity,std_intensity,edge_count,vessel_density,lesion_score,label
164.36370102388497,29.775401741355566,3858.7216534973563,0.40379928075292787,0.45053485700287943,1
109.60094072874469,11.836402473329787,2318.856107909965,0.15413330342005988,0.006256717224914457,0
131.48765700372104,6.240313180085787,1890.4157425388346,0.1478404697745506,0.010549380474927941,0
117.52974299254004,15.447196632813553,1478.2384543481598,0.1016036432257201,0.10635869595971427,0
118.79051851392218,17.024963957223704,2311.154421694715,0.12921117711755464,0.15855595323687854,0
132.46644284693687,30.71628252704268,5101.730028450198,0.385238550399288,0.626074476163536,1
139.88304951016434,30.296949565491893,4388.165362901042,0.4728816891963673,0.6510909565342745,1
143.13217480579158,29.866803980566303,4116.135428615694,0.3748345501885736,0.5388595864597728,1
152.71614831932487,21.14477587154691,3357.4577526653247,0.4287313495326217,0.5883567131707066,1
120.12592400781794,11.45327631086617,1908.9121781305996,0.14430780133126,0.12691058027461288,0
166.03393516996567,41.909090875598004,4697.261802580938,0.4198094485939721,0.539249577954195,1
182.0106398249152,37.06666966610348,3363.9291722146963,0.45597067446985495,0.7060366817504882,1
146.3552196125044,37.958518412287624,4693.9136710044795,0.390816493872548,0.4894331618241488,1
127.55391225825755,19.153515404077268,1544.3090657560056,0.16034562093542082,0.14830698304305243,0
113.76859473575236,12.922414512695493,2072.9403965415468,0.07478322538848184,0.05677848431632311,0
170.4577393118928,25.55991830236556,4241.634781239073,0.3952766607143654,0.6641537660235114,1
118.61735698828815,18.872738642131445,1863.9757674848438,0.12365533392397361,0.08472502684731736,0
146.96752768165436,33.059877983367706,4197.215172348284,0.4067320325030147,0.5662443905204075,1
107.77872191108054,11.87920348353015,1830.741146041854,0.12161692041099618,0.02113858145402496,0
145.5779227973424,31.029860774202085,4060.4319534461574,0.46795216315452853,0.636540327000224,1
160.19221456849743,31.12455096042622,4266.7462363249415,0.44215593207937137,0.5412095838195309,1
104.85152775314135,17.44987517605441,2519.3508895301898,0.11411720367969186,0.20584015274819267,0
124.66429982433526,13.21622514455536,2047.626815281263,0.1816354466821428,0.07044265850371947,0
126.83328992811069,13.822176969647863,1873.5929576688675,0.12190150177913155,0.17631079793981394,0
191.5878451654499,39.0437909102603,4123.8555891192655,0.35337875034349936,0.5877094727442345,1
172.51083177774052,37.406349846161795,4230.825271244512,0.5037424489120503,0.6326128633822953,1
156.53703833203096,35.18821049659825,3972.4491848666576,0.5084587763575035,0.6049887681902018,1
161.66254568038335,47.85626620678512,5172.479833087074,0.4506263986800596,0.6736848707354142,1
131.40149038521267,13.114737115395528,1598.1531900414025,0.12681086581166837,0.10282538372146338,0
173.62333786137594,32.53438954055683,4203.877811187993,0.3331925607702081,0.40004039034406325,1
148.43501480771909,32.89199038726573,4836.306445544921,0.45615212193521193,0.5147344513135925,1
123.61503525206102,12.41771171185842,1647.006516829984,0.11438009070536097,0.10096454401869714,0
151.2465917815589,45.05990481656816,4297.923047146339,0.3480227429015592,0.5479268471984308,1
114.47776955719029,16.832672459154793,1909.7059062820335,0.10307130441842942,0.14974343468939694,0
170.40546932519717,36.73886717339972,3733.4127023188325,0.4391517866785272,0.6296009970005858,1
174.73016479182385,31.19287205939635,3397.758974559838,0.41495222501104584,0.6554900717597364,1
155.58815229435746,29.354136432303697,4232.417866416181,0.3611034441333565,0.47002598518500316,1
129.26215402241593,15.056597059863034,1375.7778423827065,0.10857916128614722,0.17414164331929535,0
131.1729583158813,23.211888098006654,2257.4417212802045,0.14196453678164206,0.09243012540292955,0
176.63011629933587,31.790874063279798,4141.25069895779,0.40355724066685583,0.7891452662852093,1
114.86133082663306,14.25241536735206,2095.9895573435488,0.1492747001186569,0.08298297585585485,0
127.91662693962935,14.751983962535872,2065.340701924618,0.11337204825181162,0.12490559978222708,0
189.12619183077555,34.22552007171888,4785.804355403558,0.3272427133246175,0.5637541829472195,1
122.89774856896413,16.2698130450007,1686.341154297784,0.12315835871729033,0.07807863163923634,0
126.11676288840867,16.558456709483615,1918.6055065795108,0.08537509845661376,0.04520804184980211,0
154.40411998504126,39.2985812219444,4305.61562478521,0.38678121092695245,0.6579983169634203,1
166.0055243419384,31.050948355177376,4810.498782936367,0.4492026318195299,0.4559667812490432,1
136.76196332278244,37.481758266286015,5511.106281486043,0.3214038579257833,0.5116039797965161,1
167.33268834719482,33.19809114460716,4071.9495862813847,0.40792882979094497,0.560242866407801,1
94.3766634120469,14.933558630696364,1747.8521043479925,0.15081181280619052,0.06204082269162478,0
158.52731490654722,21.25365343532843,2018.6994048857368,0.09367147929411285,0.06556527832773826,0
113.9601481328418,19.78898769458091,2398.4170666960904,0.12251617505282801,0.13562522210460803,0
119.61491530499293,10.690495692060967,1893.1723854142833,0.11972522884396034,0.1537510607255455,0
170.51883459165055,35.62480032812804,3702.9086601372996,0.4695184510344188,0.6085168744209188,1
171.62404160662712,26.25696380947426,3551.9990525410553,0.515585617089915,0.41070183823248096,1
174.23885952779364,28.145108611289462,4780.264642435256,0.43767555725660234,0.7436679762285764,1
152.7012149544902,34.288794595826815,4250.510628472057,0.39601096013552395,0.6840969613409346,1
166.7287131887777,31.588764170665996,3899.3935905533685,0.45637929200197896,0.4483299047248049,1
131.87386051564752,12.940869300341031,2331.8694676579908,0.1045205703195276,0.11039600336919789,0
176.77252822560962,33.12721179475228,4702.5148022220965,0.2875688089239411,0.6121952242478931,1
146.08428561573447,39.975642119398806,5047.9367274884125,0.5514471308526421,0.6159573957406658,1
131.2543478441477,20.246773797090643,1910.661153132812,0.10861126509969499,0.1556146224945864,0
170.23733813890954,36.534705513958194,4796.475404712564,0.4794231741966811,0.5728927402702755,1
171.035211456396,37.53208615646416,2832.553644687085,0.3929925916023665,0.440307190833849,1
118.4147042697303,12.086153513278628,2536.203924328948,0.1581569863627183,0.13245738605352103,0
117.73515901150168,7.5926290737013655,1889.41419026429,0.08893187831863816,0.038862486063091256,0
185.16948755453046,37.95629251676841,4459.028758804085,0.42960809381897236,0.5102087426381965,1
131.58595579007405,17.38891287301354,1972.4129652187203,0.09981284003971795,0.11415654111597626,0
104.82126253319191,17.35142355255094,2710.7861902434493,0.10633972730564062,0.12531933736164474,0
148.14064013090572,32.46933881367422,4150.340563371664,0.37194954503023264,0.6565615259708311,1
143.72548018779284,32.87629167395739,4924.7281275521655,0.41997544884610377,0.5268677672308179,1
147.84013666451992,25.849366153913834,4462.323879370221,0.40901982722256575,0.5501734935873873,1
173.634062453329,32.03053882705819,4548.3453514434095,0.40948150079015827,0.5703660422726179,1
151.77404818283225,38.77238328955782,4560.62186591019,0.49675054664089147,0.6035637588465164,1
117.05050321707972,19.050549638576285,1731.921495884264,0.15323163287947345,0.12532938358486378,0
132.13097699979184,7.915725787647635,1879.0136624267184,0.16301498515979534,0.13541331098287,0
162.55623126389668,28.27232245110929,4721.837863444058,0.46622882620125017,0.5379801656412564,1
168.83247927312922,28.89177396846311,3765.9891756163242,0.44175066068065033,0.45789740717734717,1
183.30032048583843,35.05122569107501,5063.258946842851,0.3882532399635296,0.6190617522145618,1
157.1199809460787,35.42518998233082,4098.329012354762,0.4178453757816942,0.46039153021199514,1
124.86501643826202,15.730004122396853,2391.821661161489,0.10053004438580526,0.18018509277334654,0
120.07063158628176,20.403409322796023,2005.4141757404673,0.09003537391997851,0.12446170067750179,0
123.84065448939307,18.98628204231779,1819.4166674194469,0.06083732920068546,0.0840849492947833,0
107.05318524279095,15.91629875282281,1749.2932984939891,0.15691380143279926,0.08510253175933885,0
170.25427467904498,48.557612166454874,5696.149191834879,0.45078380058081413,0.5572267909768899,1
133.22584046212214,41.63355887173691,4981.975625527356,0.4653277028322578,0.4250703074264854,1
173.47366859284344,28.70195530545923,4907.926755039258,0.46386665038136843,0.5399158652455426,1
147.0218641922163,39.70238838051726,4362.408781306827,0.42609335913661467,0.6743103577848294,1
167.96627696463923,43.79227656499111,4784.51476862988,0.42092120710535863,0.5217387609991362,1
150.55170643640926,39.57238324317559,4225.308308025025,0.3425778970452216,0.36277549377547424,1
123.82409746184051,19.9200022908766,1362.8157251898006,0.08009321233075986,0.12957855092265488,0
147.2498761785942,36.76741107545098,4445.57305963365,0.4016609942946552,0.6054818714838921,1
154.62186208656087,42.77598602383874,3673.53271881352,0.40171926224437615,0.682376206283529,1
178.14840940028657,42.53406515444661,3897.5928295312724,0.3441487442404977,0.6271394434890316,1
168.80202776103482,28.119301408240705,3740.0659813122456,0.5057864915708924,0.44164538075514814,1
172.08846665501602,43.24878782032868,3323.6067650573204,0.322227642002087,0.7053279187692494,1
116.6618051024399,19.28771946084719,2016.5008808100124,0.1081994662553138,0.037856420696843265,0
172.30911213863007,33.24443150055434,4624.868033931906,0.33748075907645875,0.5368282917229255,1
148.26730819071048,31.899745343420687,4389.300870907453,0.4382215556352718,0.601059267080439,1
119.42381202966415,13.863379608284811,1748.905893668124,0.1417953486700818,0.09624864998015996,0
115.89185712045415,15.893083343681043,1603.2957695950113,0.13107791332949714,0.12261371888242895,0
144.35837414865372,35.63926805860624,3386.100221331709,0.3295611851110883,0.44923269352122397,1
125.9065483069231,18.446544497991777,1320.1843717552151,0.10232238807614796,0.16579109200081116,0
119.60444846143345,21.70557210883281,2929.4898302213774,0.1792223606323507,0.004812029717770325,0
119.0946671769584,17.23334569284682,2138.2474596211596,0.15606747010083513,0.016433386618261395,0
151.15361138999296,36.564236971827654,5012.175894929983,0.4679063235589532,0.643900987852184,1
140.05892345012379,45.90386491835364,3800.821462769889,0.31952582245956557,0.5799411938017488,1
125.15047686306048,13.59434305714507,1692.2395682091571,0.09819677586498471,0.10050105758702846,0
158.12070065845842,26.930079988349544,4714.363996647034,0.34159662184728257,0.5631152705377472,1
151.6407803557817,25.017860130821703,4904.527144543889,0.4911544953257917,0.6872363945265171,1
164.01544381537994,43.25913595843201,4343.419238559944,0.425382634147159,0.39306025788633914,1
110.28343265458714,10.22190824093586,1605.3676078850463,0.13751511244617176,0.03353204705329681,0
150.6233886895952,38.519090945708,4453.189340464694,0.43514389239912293,0.556306502948812,1
112.32202434895872,17.296284883576007,2246.166050866369,0.14137445293301412,0.08745831640943846,0
125.8685709380027,16.63905118383799,2206.749337122301,0.20165736443719479,0.08601936400476616,0
105.92488305282178,10.9911319242931,1604.3094505092467,0.10587734702625654,0.026141779184380917,0
167.18021770976407,32.604019862598726,4746.474905233485,0.332079576993302,0.45700733901308394,1
136.1765935193827,34.06514550690856,4001.566452621565,0.47530147788856614,0.5368019101269318,1
121.81866255058495,14.256616991229011,2350.2529468959337,0.0762372482240792,0.057895065513930574,0
163.89129986894739,31.697288763864726,4428.586680702425,0.4603636186654014,0.7009701819187646,1
120.64280019095463,19.045852141633425,1871.345622318178,0.08143202657841683,0.06686542582559823,0
103.07043185804615,15.292787964006777,1952.8925514665877,0.12622466393556545,0.11310082871792379,0
182.8127684809567,34.11086425757815,4335.723374104851,0.4047337963388602,0.4949646412180179,1
153.1327454561472,36.4147223851882,4755.366033067947,0.41632825553352576,0.6877577335845417,1
121.08559705776523,17.01300825899802,1468.8556586671766,0.11363267070480208,0.11717772885199679,0
129.31280119116198,17.13851634448974,1663.5409557724918,0.12792870630459752,0.12167708052362647,0
113.94384460263136,8.869197760440276,2271.963247132989,0.13699622961244967,0.12924767465432221,0
189.58787159570358,36.62620551716747,3831.8340553922776,0.4957816841890142,0.44917322421336553,1
119.22162802987198,8.878154361026493,2658.993816493686,0.11029455159646628,0.05413691789113563,0
172.22096082432523,38.25718232214932,4793.226565166805,0.3787194711093097,0.6246996038355348,1
169.1009500378016,38.00749452084322,5267.666858319257,0.34913969949414325,0.46455334937329684,1
173.43776320154208,38.92318702785427,4170.888878124906,0.35004479982258235,0.49406780225243174,1
123.07406697809101,17.686124686916212,1811.3989258907418,0.10900974968586727,0.08656610612375217,0
120.4381147197911,16.98749436203039,1572.1945648638643,0.21473313849132894,0.23574084697431608,0
140.73442036736202,40.80457651492435,4409.132877573191,0.2972626265432638,0.510743832264241,1
192.35823831171606,32.26602501191804,3478.115649236752,0.463590895124087,0.7106347039530312,1
151.5354558128406,29.929768929702348,4295.4174653930295,0.40964380514299065,0.6146497965595994,1
180.39577319501345,39.93715533670011,5001.360707588657,0.35123448237281424,0.5109359684780543,1
118.19608318237592,20.884138763268417,2218.9318811102585,0.149631855477738,0.09477243057157368,0
138.54092566334188,14.647635023883707,2101.8067438268663,0.1399763347111917,0.08581568895364136,0
109.85243269307134,15.672239223867281,2278.6796040596646,0.14654527748403476,0.11136629534115952,0
180.1443449744684,32.05885456262787,4162.144234920654,0.40592862443514083,0.6066816932062061,1
109.27860988014393,10.60551829928875,1935.2638621015342,0.14091714139170938,0.12822491020237486,0
129.15402117702075,9.723011221604931,1994.8981776548508,0.088823395080277,0.05157581765190522,0
158.0322976860274,27.15048046745377,3799.3729929001156,0.4336452760762629,0.4162153628184052,1
120.20886488295962,15.182255524567593,1736.990874314212,0.12578585529450573,0.15890436842810873,0
124.27194361871685,12.756956372080559,1701.9220988205657,0.11004405414534062,0.08932836514560377,0
118.02661579692673,18.400317329670212,1826.4620813371007,0.16300900826453632,0.10389428634903375,0
109.18943459591738,10.171913408571138,1914.5489186773395,0.1464719126936994,0.1426507594121749,0
115.54497478599228,19.41550937326503,1820.9315645804086,0.12197365945946886,0.0442376731811593,0
152.54555300619248,42.29524137319388,5231.9503930871615,0.4566774688342946,0.4831005567560296,1
125.16178287114958,12.688316892669157,2627.328281819743,0.1558553223453425,0.1444631712379488,0
155.1452643293626,37.7752875367865,4859.43170977035,0.359569515857541,0.3831133249805918,1
139.38928999058285,13.016487311959402,1676.1401443501882,0.07410753134987726,0.04931970788227657,0
153.07036603043073,30.962076685008462,5473.349231182781,0.4639360571956939,0.4126675720239179,1
137.30080796263343,29.60905707936293,4417.015796102538,0.3832961978148873,0.5799150972957446,1
159.8669360156564,35.67611120096224,4508.707124499116,0.306618132804126,0.4896258906833737,1
117.49953485401048,13.70372729916412,1912.194362307417,0.1424263837735938,0.15139795011288992,0
110.66732040926804,21.61446907396914,1309.558484699004,0.09457578328304805,0.18592198078013572,0
128.9959987543325,17.2925112529648,2023.8720604826497,0.0797853407590069,-0.017785174506367893,0
125.76556963055766,20.054826710618674,1945.0097871421408,0.09036402269580684,0.05030395354123034,0
162.74862865688078,37.86688491752393,4148.131521637519,0.4758175025573771,0.5814513743802696,1
170.84165160899158,37.49914126829103,3758.963362258787,0.4825647979704806,0.6280630674351495,1
113.00274492007415,12.884089167743939,2327.055041306134,0.09659568355836684,0.06566977340758996,0
108.94295331514064,8.0311132294589,2122.719481500217,0.07482502784008138,0.1837818146922781,0
144.63242112485287,14.973914739082169,1578.7281301215235,0.10825290067931882,0.10445990983062857,0
116.29385667913894,9.803134546216704,2179.42974651424,0.15489002909115912,0.14076620834045073,0
145.8277826463742,41.771564404871484,5639.258657977999,0.4610774997787135,0.47123227035757004,1
112.30857650212701,12.643551468875492,2261.8451249535,0.14937779232860887,0.06767357602617427,0
166.63422457495466,46.89963593552456,4256.931766575583,0.3423824678350623,0.6087525290063995,1
108.51205964841344,19.80980499193229,1979.8309078411605,0.12497577080396018,0.1134083474910987,0
136.69815799505102,36.75221433038545,3500.6972167222466,0.40654447251363085,0.4347133798452881,1
136.15582823548232,15.70475929001077,1986.7180040466053,0.087976982011185,0.08333099721961672,0
135.94505063224972,18.13149493979429,1556.7162779241667,0.12740718190249833,0.036131443322469106,0
163.54813290422294,35.23585519246079,4041.485985629605,0.4188041063005653,0.4431273045793674,1
129.85729995679864,14.620703074876511,1719.0223981269073,0.1056009556155382,0.09675642794733195,0
126.03187431082343,11.644429303897056,2106.1311892674166,0.13497331520396824,0.08363372124638022,0
166.4626900775462,40.275843756253856,4472.824362799899,0.5706679528614005,0.5520708683685404,1
162.75181339708348,36.84385612241803,4954.444518184644,0.35676414912868665,0.3840264638618429,1
95.61182841723571,18.409874573731802,1884.6837870221236,0.0904067850270226,0.11733620081209753,0
164.236746460834,48.443672721045694,4876.9560325960665,0.3310892699351223,0.581950076641552,1
126.69672548830039,10.40923444073733,1933.4335186123194,0.09175790492993925,0.10986567061451333,0
111.15197285973099,18.984472859644516,1871.9587415194228,0.07901657757198945,0.16268673931098673,0
125.42714241105567,23.66885952370756,4657.686448063695,0.4108473031417729,0.6044441333669012,1
175.29892908141633,35.645620617337705,3825.9828742274854,0.5121993497243986,0.43053723968038116,1
135.19060660575528,42.316586497728636,4562.566495384839,0.42669085345523283,0.6848870470548738,1
111.60278157819224,6.047075066700112,1824.075455333368,0.08039768436788094,0.21745542790125164,0
112.8084668075758,19.511635973014275,1555.6562826134852,0.09008205126094754,0.12103832812592932,0
107.79156350028978,13.819640343048375,2718.308570174735,0.08772790054675166,0.07523924509976325,0
151.29467495720903,27.931232627899675,3956.466243532541,0.511004687852029,0.5597608141127748,1
167.63144996573956,46.08596001765469,4055.373918764541,0.3885867754423529,0.36222751360897937,1
104.05296932733205,18.826812745542632,2246.0895123526893,0.1318592175794799,0.1697550953251149,0
152.12710809513348,35.80749970887348,4860.228447538035,0.43229934883853455,0.5774902113082222,1
121.94384301577335,15.344443473035911,1775.175203912908,0.14986245571348422,0.11334878915637801,0
122.01099046714967,19.77905144750775,2165.589277799548,0.14081118337608556,0.15464795554483343,0
145.82870721986666,36.88573589287224,4836.226387693078,0.31278065941135247,0.6352053781810025,1
143.1564826588475,33.03166129593944,4363.003763418478,0.40125030731152433,0.5231092323784992,1
111.64652946740243,14.274203723009933,1920.3318462444377,0.13569971348185766,0.13209395307388846,0
166.8474705287597,45.806271179236006,4313.139564754783,0.3940383323635036,0.5600808854259374,1
155.6346779037206,33.62671902105235,4665.8369808176385,0.474440576763661,0.41510496552820286,1
160.4767585730596,41.19537032216331,4976.324671846221,0.39129799700472373,0.6918396868514863,1
169.56847474389886,38.79839928498336,4878.2970592532165,0.4288781328379657,0.4161200788420555,1
156.40713524633398,42.91164696906827,4510.3462914271295,0.40060458281708355,0.5310164871936538,1
121.22670315994796,13.82302997745417,1757.0825492698148,0.14276945086380338,0.05978192491186915,0
152.23049051175235,33.533600986774935,4524.341942450772,0.424150187582159,0.6246174053700049,1
159.2042201211234,30.987330567313265,5027.091582318653,0.4488317797513176,0.4890178783272702,1
151.8157876550687,32.20852742498551,5048.362103814642,0.3901860571708441,0.32817644696875836,1
115.91924626978448,16.286372845356954,2207.0221029009836,0.12270929397619304,0.027932912714231525,0
145.58199285668252,13.114945037189921,1728.0054364537123,0.1467552173878444,0.10902340709156033,0
171.85926578259966,32.08933988417563,4208.535252200366,0.47994897567703115,0.6372878949918787,1
114.48814283671467,14.875186044243664,1636.9518491057345,0.15220238107231335,0.12101549087426022,0
118.55912444278384,16.950241188346876,2185.70988397656,0.13007541794160207,0.13378322266284884,0
111.73119645960139,15.779369361080553,1775.7633038125364,0.10994499080320845,0.15673843074333826,0
110.79326406920634,18.293119662710822,2092.487619091646,0.13736729454207403,0.03163367693575221,0
167.43274786217344,27.929923251158925,4551.608129882959,0.4284217744032506,0.4824119563892092,1
123.77100393902187,11.486946988706134,1448.4444130183788,0.09599331793800289,0.128863118360046,0
110.78140186874687,8.245979247726,2416.5993560307447,0.10669711745294892,0.18922794444267932,0
114.46350694652818,19.542480588731777,1689.1072257878689,0.12273944185834049,0.07850499473960568,0
124.59972142939117,17.77143033694975,1417.4424021861782,0.1109319182375242,0.030967391494493027,0
160.81510441212814,28.84433996180343,4250.767958729578,0.4490388097179714,0.6531130434680524,1
121.42943094763707,18.50467666876493,1732.8293568226957,0.16067416018294503,0.09733937818635084,0
113.07579020126144,16.455882523410953,1950.7551761834677,0.11078854977224695,0.05788521416149657,0
117.51308873816453,19.998019602824634,1596.3993537754277,0.09034412976402298,0.09064172260680696,0
128.30335816544246,7.195592543845501,2355.8436422126897,0.13321061981633742,0.11993564008951721,0
101.59125768668355,15.049997287629001,2101.507232580788,0.12638473196009906,0.1485965171720317,0
147.73094064360276,31.47912370638151,4891.986571496307,0.4951365286518369,0.6605089086835445,1
104.0700626646833,18.488788000291912,1186.2162308568686,0.11896307280468589,0.08269478641099924,0
118.55481329284483,9.58996524223711,1466.6957112889395,0.1596810965996694,0.006050952762308631,0
167.52778074039836,42.69187017426012,5780.648888385553,0.3869140312562159,0.4974339682756147,1
117.65846625276664,10.659397893768809,2219.8487245465235,0.09997999856350559,0.15985892657309564,0
172.41486264602798,39.009999377636966,3674.8227479227353,0.5131488224271044,0.4441938282709483,1
122.93072473298682,12.368661784591453,1739.2139039034068,0.15250749309329986,0.10385393056907469,0
185.7267732726817,42.33407153880785,4336.627705029454,0.38973894876358456,0.579433304513651,1
162.1604635296884,32.32160900710691,5229.48990841592,0.5443954024009734,0.6923631181818514,1
113.05286868910942,10.839225120736408,2229.91654297172,0.12985932077414425,0.11634554321195875,0
178.85317047512382,26.853807638794688,5236.868789038084,0.3999945775030552,0.37777714392868056,1
154.9163718148625,32.95567537080751,4603.813699007954,0.40511417702209135,0.6107151040779307,1
117.54256935914056,16.72905180253662,2228.151835875243,0.15253501590872776,0.06061387833672405,0
137.49576743186938,15.157788192962958,1802.0754076238102,0.0937740218995755,0.18386197964872286,0
174.64746554159333,38.06963054221412,4037.653884738234,0.3606514751951627,0.4076839722851435,1
130.97152711753697,17.12390264785636,1694.6265528568522,0.11284183404856117,0.1425018197594785,0
120.76821891060256,16.283142903730734,2055.4911725219467,0.13231149830360675,0.044243686866825616,0
119.49761890550863,20.30318659016876,2218.555593054361,0.1329306887403268,0.1000111973997894,0
133.16432268630518,43.764912309734676,4046.251809632004,0.3821700891451948,0.6049526674429644,1
159.7758388086839,28.38749261134361,3981.279151795837,0.31151262276350256,0.5523432127147406,1
165.3744972239915,33.681877729856964,4410.335986063485,0.43556306000656814,0.47603709515314124,1
112.03104744529523,6.800234885690088,1498.6490682517806,0.1436722560419973,0.12242066247395549,0
177.28375977809122,30.584878544525836,4459.043852137196,0.5468726077380781,0.522866083477399,1
165.64582842833798,38.68121677511113,3676.8793254468746,0.3945153366077395,0.566239990651959,1
181.44279487788987,34.864135219181755,4926.530228025806,0.32496626453472904,0.649080285612285,1
167.09567909257,37.15132675933893,4439.440300938677,0.45413786309018,0.57440060631428,1
178.53225654254604,36.07713980922477,4333.901141929034,0.4201838182464404,0.271271107464422,1
118.06173861227197,11.348756322813948,2121.4470226424805,0.07959643013653696,0.07393725965719353,0
124.82472415243186,17.927482817153184,2110.2531231621806,0.16626829882983907,0.13094301650723178,0
121.19580368414154,14.971820058077782,1846.2233609064474,0.10722546004900346,0.056927828526785684,0
119.5228864385802,14.743263354844723,2117.874053164465,0.08025462657201779,0.1268589907270868,0
112.69069960058081,22.228786574551542,1726.806473845253,0.04677887955674748,0.13048688616683526,0
163.21799378329624,32.58399073257961,4182.346732815899,0.29939834263530707,0.5386782702375231,1
146.4664269592785,39.062182818804835,4624.112753705171,0.45971637504424795,0.6008740719807207,1
116.36387787786144,12.058786157272191,2166.7824354937525,0.113378137291249,0.17470709486334124,0
122.94005075680899,49.77808213265014,4887.615364418877,0.4447935269811621,0.3446845490152495,1
145.05716131606005,35.24648518456853,4777.31610032034,0.4356032709276468,0.6256311290689409,1
137.42401214644443,43.19197248965493,5161.371415939893,0.4333822814895885,0.6011643063469575,1
154.6867207612504,40.548957274260424,5043.265278949411,0.38482633834314,0.5094467308237542,1
136.8331763637467,29.191498465077032,4506.827831918728,0.5098830170721957,0.591758838164279,1
110.75766855731696,21.43808266310389,2094.301604939429,0.10993452503900801,0.029659472769756418,0
163.57849189213113,17.862347519953055,5179.869627518509,0.44412987339436766,0.6047706193163145,1
161.82254514728402,32.57433053472753,4199.821652868213,0.3939986735297617,0.6693394436397873,1
101.24827530354256,17.03443349293377,1973.4367356250962,0.09982819247020493,0.022448690900833998,0
111.89747562985619,13.777523555726749,1462.077080626283,0.06948802297157854,0.06403391565959132,0
163.01550255574855,41.79372424903363,4887.457277456993,0.3315370278409111,0.6871952050679156,1
